selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats,brand,date,rotational_speed
150000,90000,Diesel,Individual,Manual,2.0,13.93,2179.0,138.1,320.0,7.0,Tata,12,2200.0
200000,84321,Diesel,Individual,Manual,1.0,23.57,1396.0,70.0,140.0,5.0,Tata,10,2400.0
600000,177000,Diesel,Individual,Manual,1.0,15.1,2179.0,140.0,330.0,7.0,Mahindra,8,2200.0
175000,60000,Diesel,Individual,Manual,1.0,18.0,1248.0,75.0,190.0,5.0,Tata,11,1750.0
99000,205000,Diesel,Individual,Manual,2.0,19.09,1396.0,69.0,135.0,5.0,Tata,13,2500.0
215000,70000,Petrol,Individual,Manual,2.0,20.36,1197.0,78.9,111.8,5.0,Hyundai,13,4000.0
190000,70000,Petrol,Individual,Manual,3.0,19.7,1248.0,74.0,190.0,5.0,Maruti,10,3500.0
520000,126000,Diesel,Individual,Manual,2.0,19.01,1461.0,108.45,248.0,5.0,Renault,8,2250.0
2280000,120000,Diesel,Individual,Automatic,2.0,10.91,3198.0,197.0,470.0,7.0,Ford,5,2125.0
285000,70000,Diesel,Individual,Manual,1.0,19.1,1405.0,70.0,135.4,5.0,Tata,6,2500.0
660000,82000,Diesel,Individual,Manual,1.0,18.49,1493.0,100.0,240.0,7.0,Mahindra,4,2200.0
31504,110000,Petrol,Individual,Manual,3.0,16.1,796.0,37.0,59.0,4.0,Maruti,17,2500.0
515000,45000,Petrol,Individual,Manual,2.0,20.85,1197.0,83.14,115.0,5.0,Maruti,6,4000.0
295000,70000,Diesel,Individual,Manual,2.0,21.64,1461.0,84.8,200.0,5.0,Nissan,9,2000.0
700000,80000,Diesel,Individual,Manual,2.0,20.45,1461.0,83.8,200.0,5.0,Nissan,6,1900.0
1100000,45000,Diesel,Individual,Manual,1.0,15.4,2179.0,120.0,280.0,7.0,Mahindra,4,2300.0
300000,60000,Petrol,Individual,Manual,1.0,20.3,998.0,68.05,94.14,5.0,Hyundai,4,3500.0
450000,41800,Petrol,Individual,Manual,1.0,18.6,1197.0,85.8,114.0,5.0,Maruti,8,4000.0
135000,132000,Petrol,Individual,Manual,2.0,19.7,1248.0,74.0,190.0,5.0,Maruti,11,3500.0
700000,50000,Diesel,Individual,Manual,2.0,28.4,1248.0,74.02,190.0,5.0,Maruti,4,2000.0
250000,40000,Diesel,Individual,Manual,1.0,20.0,1399.0,68.0,160.0,5.0,Ford,9,2000.0
140000,96000,Petrol,Individual,Manual,2.0,18.9,1061.0,67.0,84.0,5.0,Maruti,12,3500.0
250000,117000,Diesel,Individual,Manual,1.0,14.0,2498.0,112.0,260.0,8.0,Mahindra,9,2000.0
210000,110000,Petrol,Individual,Manual,2.0,19.81,1086.0,68.05,99.04,5.0,Hyundai,10,4500.0
420000,100000,Diesel,Individual,Manual,2.0,25.8,1498.0,98.6,200.0,5.0,Honda,7,1750.0
130000,88700,Petrol,Individual,Manual,3.0,19.7,796.0,46.3,62.0,5.0,Maruti,14,3000.0
320000,70000,Petrol,Individual,Manual,2.0,16.95,1498.0,97.7,134.0,5.0,Nissan,9,4000.0
200000,110000,Petrol,Individual,Manual,2.0,17.3,1061.0,64.0,84.3,5.0,Maruti,11,3500.0
310000,15000,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69.0,5.0,Maruti,5,3500.0
200000,80000,Diesel,Individual,Manual,2.0,20.8,1461.0,65.0,160.0,5.0,Mahindra,9,2000.0
350000,50000,Petrol,Individual,Manual,1.0,18.5,1197.0,85.8,114.0,5.0,Maruti,7,4000.0
444000,15000,Petrol,Individual,Manual,1.0,21.1,814.0,55.2,74.5,5.0,Hyundai,3,4000.0
300000,25000,Petrol,Individual,Manual,1.0,22.7,799.0,53.64,72.0,5.0,Datsun,4,4386.0
225000,57000,Diesel,Individual,Manual,2.0,21.0,1461.0,64.1,160.0,5.0,Mahindra,10,2000.0
600000,75000,Diesel,Individual,Manual,1.0,15.96,2523.0,62.1,195.0,7.0,Mahindra,9,1800.0
260000,26000,Petrol,Individual,Manual,1.0,15.37,1196.0,73.0,101.0,5.0,Maruti,8,3000.0
375000,160000,Diesel,Individual,Manual,1.0,24.4,1120.0,71.01,180.4,5.0,Hyundai,6,2125.0
260000,26000,Petrol,Individual,Manual,1.0,15.37,1196.0,73.0,101.0,5.0,Maruti,8,3000.0
150000,120000,Petrol,Individual,Manual,2.0,19.7,796.0,46.3,62.0,5.0,Maruti,11,3000.0
110000,50000,Petrol,Individual,Manual,2.0,19.7,796.0,46.3,62.0,5.0,Maruti,7,3000.0
225000,40000,Petrol,Individual,Manual,1.0,19.7,796.0,46.3,62.0,5.0,Maruti,9,3000.0
400000,90000,Diesel,Individual,Manual,3.0,19.7,1248.0,74.0,190.0,5.0,Toyota,10,3500.0
93000,120000,Petrol,Individual,Manual,3.0,19.7,1248.0,74.0,190.0,5.0,Maruti,16,3500.0
860000,28000,Petrol,Individual,Manual,1.0,17.8,1497.0,117.3,145.0,5.0,Honda,4,4600.0
650000,50000,Diesel,Individual,Manual,1.0,28.4,1248.0,74.02,190.0,5.0,Maruti,3,2000.0
650000,90000,Diesel,Individual,Manual,1.0,20.77,1248.0,88.8,200.0,7.0,Maruti,7,1750.0
710000,40000,Diesel,Individual,Manual,1.0,24.8,1396.0,88.7,219.7,5.0,Hyundai,5,2250.0
430000,113000,Diesel,Individual,Manual,1.0,25.83,1498.0,99.0,215.0,5.0,Ford,4,2375.0
305000,188000,Diesel,Individual,Manual,2.0,17.8,1248.0,75.0,190.0,5.0,Maruti,10,2000.0
220000,100000,Diesel,Individual,Manual,1.0,20.0,1399.0,68.0,160.0,5.0,Ford,10,2000.0
150000,225000,Diesel,Individual,Manual,3.0,14.0,1948.0,90.0,190.0,9.0,Tata,11,2500.0
660000,67000,Diesel,Individual,Manual,2.0,18.49,1493.0,100.0,240.0,7.0,Mahindra,4,2200.0
140000,70000,Diesel,Individual,Manual,4.0,25.44,936.0,57.6,150.0,5.0,Chevrolet,10,1750.0
1100000,50000,Petrol,Individual,Manual,1.0,14.28,1798.0,138.03,173.0,5.0,Toyota,6,4000.0
2450000,60000,Diesel,Individual,Automatic,1.0,16.36,2179.0,187.7,450.0,5.0,Jaguar,8,2000.0
625000,34000,Diesel,Individual,Automatic,1.0,22.0,1498.0,108.495,250.0,5.0,Volkswagen,4,2250.0
198000,110000,Petrol,Individual,Manual,3.0,12.8,1493.0,100.0,128.5,5.0,Honda,17,4600.0
60000,71000,Petrol,Individual,Manual,2.0,19.7,1248.0,74.0,190.0,5.0,Hyundai,20,3500.0
130000,140000,Petrol,Individual,Manual,2.0,18.9,998.0,67.1,90.0,5.0,Maruti,16,3500.0
540000,100000,Petrol,Individual,Manual,2.0,16.8,1497.0,116.3,146.0,5.0,Honda,9,4800.0
550000,10000,Petrol,Individual,Automatic,1.0,18.9,1197.0,81.86,113.75,5.0,Hyundai,4,4000.0
475000,30000,Petrol,Individual,Manual,1.0,21.63,998.0,67.04,90.0,5.0,Maruti,3,3500.0
2825000,22000,Diesel,Dealer,Automatic,1.0,15.73,1968.0,174.33,380.0,5.0,Audi,4,2125.0
2125000,5500,Diesel,Dealer,Manual,1.0,26.8,1597.0,118.0,300.0,5.0,Honda,1,2000.0
3350000,18000,Diesel,Dealer,Automatic,1.0,19.62,1998.0,190.0,400.0,5.0,BMW,3,2125.0
1800000,20000,Diesel,Dealer,Automatic,1.0,11.36,2755.0,171.5,360.0,8.0,Toyota,3,2300.0
540000,7000,Petrol,Dealer,Manual,1.0,20.3,1086.0,68.0,99.0,5.0,Hyundai,3,4500.0
484999,4875,Petrol,Dealer,Manual,1.0,21.63,998.0,67.04,90.0,5.0,Maruti,2,3500.0
1950000,2700,Diesel,Dealer,Automatic,1.0,17.01,1582.0,126.2,259.9,5.0,Hyundai,1,2325.0
950000,58511,Diesel,Dealer,Manual,1.0,24.3,1248.0,88.5,200.0,5.0,Maruti,3,1750.0
365000,105000,Diesel,Dealer,Manual,1.0,25.83,1498.0,99.0,215.0,5.0,Ford,6,2375.0
900000,26235,Diesel,Dealer,Manual,1.0,16.55,2498.0,105.0,247.0,6.0,Mahindra,3,1900.0
919999,26766,Diesel,Dealer,Manual,1.0,21.5,1497.0,108.5,260.0,5.0,Tata,4,2125.0
2950000,46000,Diesel,Dealer,Manual,1.0,15.8,2148.0,170.0,411.9,5.0,Mercedes-Benz,3,2000.0
1075000,23000,Diesel,Dealer,Manual,1.0,17.3,1497.0,121.0,300.0,7.0,Mahindra,2,2125.0
600000,24522,Petrol,Dealer,Manual,1.0,20.4,1197.0,81.8,113.0,5.0,Maruti,4,4200.0
3200000,13663,Diesel,Dealer,Automatic,1.0,22.69,1995.0,190.0,400.0,5.0,BMW,4,2125.0
2600000,11000,Diesel,Dealer,Automatic,1.0,19.3,1968.0,141.0,320.0,5.0,Skoda,2,2375.0
839000,63000,Diesel,Dealer,Manual,1.0,24.3,1248.0,88.5,200.0,5.0,Maruti,5,1750.0
635000,2000,Petrol,Dealer,Manual,1.0,16.2,1199.0,74.0,110.0,5.0,Volkswagen,2,3650.0
180000,190000,Diesel,Individual,Manual,3.0,19.2,1461.0,65.0,156.9,5.0,Mahindra,10,2000.0
650000,80000,Diesel,Individual,Manual,1.0,26.0,1498.0,98.6,200.0,5.0,Honda,6,1750.0
350000,80000,Petrol,Individual,Manual,2.0,16.0,1198.0,90.0,110.0,5.0,Honda,10,4800.0
265000,54000,Petrol,Individual,Manual,1.0,23.95,998.0,67.05,90.0,5.0,Maruti,6,3500.0
330000,30000,Petrol,Individual,Manual,1.0,23.01,999.0,67.0,91.0,5.0,Renault,3,4250.0
395000,5000,Petrol,Individual,Manual,1.0,15.37,1196.0,73.0,101.0,7.0,Maruti,2,3000.0
700000,58945,Diesel,Individual,Manual,1.0,18.49,1493.0,100.0,240.0,7.0,Mahindra,6,2200.0
300000,90000,Diesel,Individual,Manual,1.0,20.0,1399.0,68.0,160.0,5.0,Ford,9,2000.0
625000,160000,Diesel,Individual,Manual,3.0,20.77,1248.0,88.76,200.0,7.0,Maruti,8,1750.0
425000,80000,Diesel,Individual,Manual,2.0,15.11,1598.0,103.6,250.0,5.0,Volkswagen,7,2000.0
55000,50000,Petrol,Individual,Manual,3.0,16.1,796.0,37.0,59.0,4.0,Maruti,17,2500.0
250000,80000,Diesel,Individual,Manual,2.0,19.09,1405.0,69.01,135.0,5.0,Tata,6,2500.0
459999,156975,Diesel,Individual,Manual,1.0,15.96,2523.0,62.1,195.0,9.0,Mahindra,6,1820.0
1594000,5000,Diesel,Individual,Manual,1.0,21.43,1364.0,86.79,205.0,5.0,Toyota,4,2300.0
300000,50000,Petrol,Individual,Manual,1.0,18.2,1199.0,82.4,108.5,5.0,Chevrolet,7,5000.0
950000,27620,Diesel,Dealer,Manual,1.0,22.77,1498.0,98.59,205.0,5.0,Ford,3,2500.0
484999,120000,Diesel,Individual,Manual,1.0,12.05,2179.0,120.0,290.0,9.0,Mahindra,8,2300.0
161000,120000,Diesel,Individual,Manual,3.0,14.0,2498.0,112.0,260.0,8.0,Mahindra,12,2000.0
500000,58000,Petrol,Individual,Manual,1.0,17.19,1197.0,81.86,114.73,5.0,Hyundai,6,4000.0
350000,50000,Petrol,Individual,Manual,1.0,16.95,1498.0,97.7,134.0,5.0,Nissan,9,4000.0
550000,40000,Petrol,Individual,Automatic,1.0,20.89,1197.0,81.8,113.0,5.0,Maruti,4,4200.0
850000,7800,Petrol,Individual,Manual,1.0,17.5,1199.0,88.7,110.0,5.0,Honda,3,4800.0
240000,50000,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69.0,5.0,Maruti,5,3500.0
950000,68000,Diesel,Individual,Manual,1.0,13.1,2499.0,141.0,330.0,7.0,Ford,10,1800.0
423000,60000,Petrol,Individual,Manual,2.0,16.02,1373.0,93.7,130.0,7.0,Maruti,6,4000.0
90000,74000,Petrol,Individual,Manual,2.0,12.8,1396.0,85.0,117.7,5.0,Tata,16,3500.0
350000,58000,Diesel,Individual,Manual,2.0,13.93,2179.0,138.1,320.0,7.0,Tata,10,2200.0
170000,70000,Petrol,Individual,Manual,3.0,19.0,998.0,66.1,90.0,5.0,Maruti,10,3500.0
450000,70000,Petrol,Individual,Manual,1.0,18.16,1196.0,86.8,112.0,5.0,Ford,6,4000.0
150000,110000,Petrol,Individual,Manual,2.0,20.36,1197.0,78.9,111.7,5.0,Hyundai,12,4000.0
75000,80000,Petrol,Individual,Manual,3.0,19.7,1248.0,74.0,190.0,5.0,Hyundai,19,3500.0
511000,80000,Diesel,Individual,Manual,1.0,22.54,1396.0,88.73,219.7,5.0,Hyundai,5,2125.0
850000,59000,Diesel,Individual,Manual,1.0,24.2,1498.0,93.87,225.0,7.0,Maruti,3,2000.0
250000,110000,Diesel,Individual,Manual,1.0,25.0,1396.0,69.0,140.0,5.0,Tata,3,2400.0
420000,25000,Petrol,Individual,Manual,1.0,21.63,998.0,67.04,90.0,5.0,Maruti,1,3500.0
180000,55000,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69.0,5.0,Maruti,7,3500.0
400000,25000,Diesel,Individual,Manual,1.0,27.62,793.0,47.0,125.0,5.0,Maruti,6,2000.0
500000,143200,Diesel,Individual,Manual,1.0,25.83,1498.0,99.0,215.0,5.0,Ford,5,2375.0
1689999,60000,Diesel,Individual,Manual,1.0,17.1,1956.0,170.0,350.0,5.0,Jeep,4,2125.0
204999,120000,Diesel,Individual,Manual,1.0,23.08,1461.0,63.1,160.0,5.0,Nissan,9,2000.0
459999,145000,Diesel,Individual,Manual,2.0,26.21,1248.0,88.5,200.0,5.0,Maruti,7,1750.0
600000,30000,Petrol,Individual,Manual,1.0,18.6,1197.0,81.83,114.7,5.0,Hyundai,4,4000.0
585000,8000,Petrol,Individual,Manual,1.0,18.9,1197.0,81.86,113.75,5.0,Hyundai,2,4000.0
551000,170000,Diesel,Individual,Manual,1.0,13.1,2499.0,141.0,330.0,7.0,Ford,9,1800.0
525000,100000,Diesel,Individual,Manual,1.0,23.4,1248.0,74.0,190.0,5.0,Maruti,8,2000.0
160000,62000,Petrol,Individual,Manual,1.0,14.0,796.0,35.0,59.8,5.0,Maruti,9,3000.0
825000,110000,Diesel,Individual,Manual,1.0,15.1,2179.0,140.0,330.0,7.0,Mahindra,7,2200.0
127000,137000,CNG,Individual,Manual,1.0,19.7,1248.0,74.0,190.0,5.0,Hyundai,14,3500.0
600000,80000,Diesel,Individual,Manual,2.0,13.58,2499.0,72.4,171.0,9.0,Chevrolet,6,1800.0
65000,80000,Petrol,Individual,Manual,2.0,17.3,993.0,60.0,78.0,5.0,Maruti,19,4500.0
550000,100000,Diesel,Individual,Manual,1.0,23.4,1248.0,74.0,190.0,5.0,Maruti,8,2000.0
650000,120000,Diesel,Individual,Manual,1.0,15.96,2523.0,63.0,180.0,9.0,Mahindra,6,1470.0
750000,24000,Diesel,Individual,Manual,1.0,28.4,1248.0,74.02,190.0,5.0,Maruti,2,2000.0
380000,80000,Diesel,Individual,Manual,1.0,25.32,1198.0,77.0,190.0,6.0,Mahindra,4,2000.0
400000,138000,Diesel,Individual,Manual,1.0,22.32,1582.0,126.32,259.8,5.0,Hyundai,9,2325.0
50000,147000,Petrol,Individual,Manual,4.0,18.9,998.0,67.1,90.0,5.0,Maruti,18,3500.0
750000,60000,Diesel,Individual,Manual,1.0,18.49,1493.0,100.0,240.0,7.0,Mahindra,4,2200.0
150000,80000,Petrol,Individual,Manual,1.0,18.0,995.0,62.0,90.3,5.0,Chevrolet,10,4200.0
245000,50000,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69.0,5.0,Maruti,5,3500.0
260000,189000,Diesel,Individual,Manual,1.0,21.02,1248.0,88.76,200.0,5.0,Tata,8,2375.0
411000,90000,Diesel,Individual,Automatic,2.0,21.21,1498.0,103.2,250.0,5.0,Volkswagen,7,2000.0
450000,56000,Diesel,Individual,Manual,1.0,21.9,1396.0,88.76,219.6,5.0,Hyundai,7,2250.0
1300000,140000,Diesel,Individual,Automatic,2.0,18.88,1995.0,184.0,380.0,5.0,BMW,9,2250.0
351000,60000,Petrol,Individual,Manual,1.0,23.1,998.0,67.04,90.0,5.0,Maruti,5,3500.0
550000,130000,Diesel,Individual,Manual,1.0,15.1,2179.0,140.0,330.0,7.0,Mahindra,9,2200.0
1300000,140000,Diesel,Individual,Automatic,2.0,18.88,1995.0,184.0,380.0,5.0,BMW,8,2250.0
260000,189000,Diesel,Individual,Manual,1.0,21.02,1248.0,88.76,200.0,5.0,Tata,8,2375.0
411000,90000,Diesel,Individual,Automatic,2.0,21.21,1498.0,103.2,250.0,5.0,Volkswagen,7,2000.0
450000,56000,Diesel,Individual,Manual,1.0,21.9,1396.0,88.76,219.6,5.0,Hyundai,7,2250.0
1300000,140000,Diesel,Individual,Automatic,2.0,18.88,1995.0,184.0,380.0,5.0,BMW,9,2250.0
351000,60000,Petrol,Individual,Manual,1.0,23.1,998.0,67.04,90.0,5.0,Maruti,5,3500.0
550000,130000,Diesel,Individual,Manual,1.0,15.1,2179.0,140.0,330.0,7.0,Mahindra,9,2200.0
1300000,140000,Diesel,Individual,Automatic,2.0,18.88,1995.0,184.0,380.0,5.0,BMW,8,2250.0
750000,35000,Diesel,Individual,Manual,1.0,20.45,1461.0,83.8,200.0,5.0,Nissan,5,1900.0
800000,35000,Diesel,Individual,Manual,1.0,20.45,1461.0,83.8,200.0,5.0,Nissan,6,1900.0
350000,156000,Diesel,Individual,Manual,1.0,11.57,2179.0,138.1,320.0,7.0,Tata,10,2200.0
200000,90000,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69.0,5.0,Maruti,8,3500.0
150000,60000,Diesel,Individual,Manual,3.0,17.0,1405.0,70.0,132.4,5.0,Tata,13,2500.0
800000,36000,Diesel,Individual,Manual,1.0,19.01,1461.0,108.5,248.0,5.0,Nissan,5,2250.0
350000,20000,Petrol,Individual,Manual,2.0,21.1,814.0,55.2,74.5,5.0,Hyundai,4,4000.0
350000,160000,Diesel,Individual,Manual,1.0,13.93,2179.0,138.0,320.0,7.0,Tata,10,2200.0
250000,185000,Diesel,Individual,Manual,1.0,12.7,2609.0,116.6,277.5,9.0,Mahindra,15,1950.0
170000,110000,Diesel,Individual,Manual,2.0,17.0,1405.0,71.0,135.0,5.0,Tata,11,2500.0
395000,10800,Petrol,Individual,Manual,1.0,25.17,799.0,53.3,72.0,5.0,Renault,3,4386.0
450000,120000,Diesel,Individual,Manual,1.0,15.96,2523.0,62.1,195.0,7.0,Mahindra,9,1800.0
500000,15000,Petrol,Individual,Manual,1.0,20.89,1197.0,81.8,113.0,5.0,Maruti,2,4200.0
200000,67500,Diesel,Individual,Manual,1.0,12.2,1948.0,68.0,115.0,10.0,Tata,9,2500.0
1200000,30000,Diesel,Individual,Manual,1.0,17.6,2179.0,153.86,400.0,7.0,Tata,4,2125.0
400000,50000,Diesel,Individual,Manual,1.0,25.32,1198.0,77.0,190.0,6.0,Mahindra,5,2000.0
650000,100000,Diesel,Individual,Manual,1.0,18.49,1493.0,100.0,240.0,7.0,Mahindra,5,2200.0
550000,150000,Diesel,Individual,Manual,1.0,15.96,2523.0,63.0,180.0,9.0,Mahindra,5,1470.0
1100000,110000,Diesel,Individual,Manual,1.0,16.0,2179.0,140.0,330.0,7.0,Mahindra,6,2200.0
254999,30000,Petrol,Individual,Manual,1.0,22.74,796.0,47.3,69.0,5.0,Maruti,9,3500.0
180000,60000,Petrol,Individual,Manual,1.0,19.7,796.0,46.3,62.0,5.0,Maruti,10,3000.0
160000,255000,Diesel,Individual,Manual,2.0,13.0,2489.0,95.0,220.0,8.0,Mahindra,11,2000.0
225000,120000,Diesel,Individual,Manual,2.0,16.52,1991.0,123.7,305.0,5.0,Chevrolet,13,2000.0
270000,49900,Petrol,Individual,Manual,2.0,22.74,796.0,47.3,69.0,5.0,Maruti,6,3500.0
310000,86000,Diesel,Individual,Manual,1.0,21.12,1248.0,88.8,200.0,5.0,Tata,9,2375.0
225000,71850,Petrol,Individual,Manual,1.0,20.63,1198.0,67.0,104.0,5.0,Datsun,6,4000.0
300000,95000,Diesel,Individual,Manual,3.0,21.2,1248.0,75.0,197.0,5.0,Fiat,6,1750.0
250000,70000,Petrol,Individual,Manual,4.0,17.5,1298.0,85.8,114.0,5.0,Maruti,13,4000.0
180000,35000,Petrol,Individual,Manual,1.0,21.1,814.0,55.2,74.5,5.0,Hyundai,10,4000.0
550000,50000,Petrol,Individual,Manual,1.0,20.85,1197.0,83.14,115.0,5.0,Maruti,6,4000.0
300000,120000,Diesel,Individual,Manual,3.0,13.6,2523.0,63.0,180.0,7.0,Mahindra,14,1470.0
900000,145000,Diesel,Individual,Manual,1.0,22.7,1582.0,126.2,259.88,5.0,Hyundai,6,2325.0
254999,190000,Diesel,Individual,Manual,3.0,19.7,1248.0,74.0,190.0,5.0,Tata,9,3500.0
1530000,40000,Diesel,Individual,Manual,1.0,16.0,2179.0,138.0,330.0,7.0,Mahindra,3,2200.0
590000,110000,Diesel,Individual,Manual,1.0,27.39,1248.0,74.0,190.0,5.0,Maruti,6,2000.0
170000,112000,LPG,Individual,Manual,2.0,17.3,1061.0,57.5,76.5,5.0,Maruti,13,4500.0
2600000,70000,Diesel,Individual,Automatic,1.0,20.38,1968.0,143.0,320.0,5.0,Audi,4,2375.0
475000,110000,Diesel,Individual,Manual,1.0,23.2,1248.0,73.94,190.0,5.0,Maruti,5,2000.0
700000,29000,Diesel,Individual,Manual,1.0,24.0,1186.0,73.97,190.24,5.0,Hyundai,3,2000.0
376000,60000,Petrol,Individual,Manual,1.0,18.9,998.0,67.1,90.0,5.0,Maruti,10,3500.0
100000,120000,Petrol,Individual,Manual,4.0,19.7,1248.0,74.0,190.0,5.0,Hyundai,19,3500.0
75000,46000,Petrol,Individual,Manual,4.0,16.1,796.0,37.0,59.0,4.0,Maruti,17,2500.0
440000,120000,Diesel,Individual,Automatic,3.0,11.79,2179.0,120.0,290.0,8.0,Mahindra,9,2300.0
390000,80000,Petrol,Individual,Manual,1.0,20.51,998.0,67.04,90.0,5.0,Maruti,5,3500.0
725000,159000,Diesel,Individual,Manual,2.0,12.8,2494.0,102.0,200.1,7.0,Toyota,9,2400.0
325000,110000,Diesel,Individual,Manual,2.0,15.96,2523.0,62.1,195.0,7.0,Mahindra,9,1800.0
170000,75000,Petrol,Individual,Manual,2.0,19.7,796.0,46.3,62.0,5.0,Maruti,11,3000.0
215000,120000,Diesel,Individual,Manual,3.0,19.3,1248.0,73.9,190.0,5.0,Maruti,11,2000.0
350000,110000,Petrol,Individual,Manual,3.0,17.0,1497.0,118.0,146.0,5.0,Honda,11,4800.0
80000,80000,Petrol,Individual,Manual,4.0,18.0,995.0,62.0,90.3,5.0,Chevrolet,12,4200.0
195000,80000,Petrol,Individual,Manual,2.0,21.1,814.0,55.2,74.5,5.0,Hyundai,9,4000.0
280000,85000,Diesel,Individual,Manual,1.0,19.7,1248.0,74.0,190.0,5.0,Maruti,10,3500.0
335000,71000,Diesel,Dealer,Manual,1.0,21.64,1461.0,84.8,200.0,5.0,Nissan,7,2000.0
475000,108000,Diesel,Dealer,Manual,1.0,16.0,2179.0,140.0,330.0,7.0,Mahindra,10,2200.0
484999,75000,Diesel,Dealer,Manual,1.0,19.87,1461.0,83.8,200.0,5.0,Renault,6,1750.0
650000,22000,Petrol,Individual,Manual,2.0,21.56,1462.0,103.25,138.0,5.0,Maruti,3,4400.0
1850000,76131,Diesel,Individual,Automatic,1.0,13.22,2967.0,241.4,580.0,5.0,Audi,7,2325.0
700000,30000,Petrol,Individual,Manual,2.0,18.6,1197.0,81.83,114.7,5.0,Hyundai,3,4000.0
3000000,65000,Diesel,Individual,Automatic,1.0,12.07,2967.0,241.4,550.0,7.0,Audi,7,2250.0
900000,60000,Diesel,Individual,Manual,1.0,15.4,2523.0,75.0,200.0,7.0,Mahindra,3,1800.0
350000,80000,Diesel,Individual,Manual,1.0,22.07,1199.0,73.9,180.0,5.0,Volkswagen,8,2000.0
285000,80000,Petrol,Individual,Automatic,2.0,9.0,2997.0,218.0,196.0,5.0,Honda,16,5000.0
1850000,70000,Diesel,Individual,Automatic,1.0,12.07,2967.0,241.4,550.0,7.0,Audi,9,2250.0
750000,51777,Diesel,Dealer,Manual,1.0,24.3,1248.0,88.5,200.0,5.0,Maruti,4,1750.0
600000,20000,Petrol,Individual,Manual,1.0,19.5,1199.0,88.76,110.0,5.0,Honda,3,4800.0
565000,19000,Petrol,Individual,Manual,1.0,18.78,999.0,75.0,95.0,5.0,Volkswagen,3,3650.0
329000,19000,Petrol,Individual,Manual,1.0,20.63,1198.0,67.0,104.0,5.0,Datsun,5,4000.0
650000,50000,Diesel,Individual,Manual,1.0,22.77,1498.0,98.59,205.0,5.0,Ford,5,2500.0
822000,60000,Diesel,Individual,Manual,1.0,19.67,1582.0,126.2,259.9,5.0,Hyundai,6,2325.0
345000,100000,Diesel,Individual,Manual,2.0,19.01,1461.0,108.45,248.0,5.0,Renault,8,2250.0
30000,10000,Petrol,Individual,Manual,1.0,17.3,993.0,60.0,78.0,5.0,Maruti,20,4500.0
330000,50000,Diesel,Individual,Manual,2.0,22.9,1248.0,74.0,190.0,5.0,Maruti,9,2000.0
300000,74537,Petrol,Individual,Manual,2.0,20.51,998.0,67.04,90.0,5.0,Maruti,7,3500.0
200000,90000,Petrol,Individual,Automatic,2.0,12.6,1586.0,103.3,145.0,5.0,Maruti,12,4100.0
200000,80000,Diesel,Individual,Manual,2.0,19.7,1248.0,74.0,190.0,5.0,Tata,9,3500.0
90000,70000,Petrol,Individual,Manual,2.0,18.0,995.0,62.0,90.3,5.0,Chevrolet,11,4200.0
200000,80000,Petrol,Individual,Manual,2.0,18.9,1061.0,67.0,84.0,5.0,Maruti,11,3500.0
550000,35000,Diesel,Individual,Manual,1.0,24.4,1120.0,71.0,180.4,5.0,Hyundai,5,2125.0
250000,23500,Petrol,Individual,Manual,1.0,18.6,1199.0,76.8,106.5,5.0,Chevrolet,6,4400.0
975000,82000,Diesel,Individual,Manual,1.0,25.6,1498.0,97.9,200.0,5.0,Honda,4,1750.0
900000,100000,Diesel,Individual,Manual,2.0,12.99,2494.0,100.6,200.0,8.0,Toyota,7,2400.0
610000,15000,Petrol,Individual,Manual,1.0,18.6,1197.0,81.83,114.7,5.0,Hyundai,3,4000.0
620000,30000,Diesel,Individual,Manual,1.0,27.39,1248.0,74.0,190.0,5.0,Maruti,4,2000.0
400000,30000,Petrol,Individual,Manual,1.0,18.9,1197.0,82.0,114.0,5.0,Hyundai,5,4000.0
500000,11000,Petrol,Individual,Manual,1.0,21.63,998.0,67.0,90.0,5.0,Maruti,2,3500.0
200000,140000,Petrol,Individual,Manual,1.0,19.02,1198.0,67.05,104.0,7.0,Datsun,4,4000.0
360000,110000,Diesel,Individual,Manual,1.0,23.0,1248.0,88.7,200.0,5.0,Tata,5,2375.0
252000,48000,Petrol,Individual,Manual,1.0,20.92,998.0,67.1,90.0,5.0,Maruti,9,3500.0
280000,70000,Diesel,Individual,Manual,2.0,22.9,1248.0,74.0,190.0,5.0,Maruti,9,2000.0
509999,70000,Petrol,Individual,Manual,2.0,22.0,1197.0,81.8,113.0,5.0,Maruti,3,4200.0
1050000,58000,Diesel,Individual,Manual,1.0,15.4,1997.0,120.0,280.0,7.0,Mahindra,5,2300.0
200000,40000,LPG,Individual,Manual,4.0,17.3,1061.0,57.5,76.5,5.0,Maruti,11,4500.0
60000,90000,Petrol,Individual,Manual,2.0,17.3,993.0,60.0,78.0,5.0,Maruti,16,4500.0
320000,40000,Diesel,Individual,Manual,2.0,14.0,2498.0,112.0,260.0,7.0,Mahindra,11,2000.0
